Date,Open,High,Low,Close,Volume
2025-01-01,1515.7580853381512,1531.4900552659242,1502.6481305283564,1512.938232421875,1578715
2025-01-02,1518.6769720283692,1527.136530744303,1511.10780418141,1521.645263671875,1448048
2025-01-03,1522.7335520704094,1522.7335520704094,1489.1918336874992,1495.27685546875,1581838
2025-01-06,1484.1457971643904,1493.2980295802374,1463.8624712698104,1475.63671875,981443
2025-01-07,1474.2514716180094,1494.0400819752983,1472.2230907443504,1481.6226806640625,1045516
2025-01-08,1488.9940367987765,1497.008399979063,1471.8274411665357,1479.0997314453125,1277871
2025-01-09,1474.3504011378827,1483.5521533323663,1465.3466075164538,1472.470458984375,995821
2025-01-10,1467.4244191101263,1481.8700809305656,1449.6641891154911,1453.275634765625,930723
2025-01-13,1444.5686071312068,1448.476809502845,1421.1685504007676,1423.9884033203125,873093
2025-01-14,1420.8223108190512,1436.6036802351198,1419.2886451102358,1432.4481201171875,1028726
2025-01-15,1439.5718951685287,1439.621415006855,1414.737213127522,1431.90380859375,1126634
2025-01-16,1436.4058442758285,1438.9289405664483,1415.7267210012517,1428.2430419921875,1080833
2025-01-17,1428.243054526995,1434.328076802406,1418.8434639360653,1427.0557861328125,658778
2025-01-20,1427.0557536224971,1434.2291252258397,1413.7973598823687,1430.17236328125,738447
2025-01-21,1435.16904827727,1449.3179538043148,1409.9385686281348,1412.9068603515625,820225
2025-01-22,1415.9740792390764,1425.719946298514,1405.1892617583364,1424.1864013671875,808605
2025-01-23,1417.408750138049,1442.7875465381878,1417.408750138049,1435.8121337890625,1070838
2025-01-24,1429.9744997033,1435.663725355121,1393.118211784983,1396.4822998046875,1615412
2025-01-27,1393.2171609764962,1399.945337162196,1369.5697462056996,1381.343994140625,1448841
2025-01-28,1380.3050838285176,1457.431143912961,1351.6609980432322,1405.5849609375,5627159
2025-01-29,1424.7799442400246,1439.6214019925249,1395.6906628891056,1408.8995361328125,3775947
2025-01-30,1415.8751420293934,1454.2650963587216,1410.9279891921135,1442.0455322265625,1773294
2025-01-31,1444.5685733723512,1475.2409197932711,1436.7520480316464,1463.7635498046875,2083385
2025-02-01,1463.7635814655507,1470.7885142224,1412.1647540692366,1424.2852783203125,1306859
2025-02-03,1419.8328679557685,1424.087467718825,1391.2878201671724,1405.53564453125,1757831
2025-02-04,1410.8290337998303,1447.78424038243,1408.4543763433378,1433.734375,1750660
2025-02-05,1442.4413326365964,1442.589771378149,1414.193162324926,1421.6138916015625,2516488
2025-02-06,1428.688162134693,1459.706905801605,1422.949537542192,1455.947021484375,2918537
2025-02-07,1457.9258750673262,1466.1875957751097,1439.6214103990226,1456.6890869140625,1445335
2025-02-10,1460.5973826427355,1461.9826096190625,1416.4194036048932,1443.4307861328125,1282801
2025-02-11,1449.5157433864756,1452.484035011158,1428.1440678447827,1437.791015625,1938792
2025-02-12,1437.791013531218,1446.844327129334,1419.9812638090602,1433.8826904296875,1791670
2025-02-13,1433.882706345087,1477.2198127953966,1431.804926343792,1456.5902099609375,1879916
2025-02-14,1462.378399663963,1464.5056995705088,1423.3454115303036,1444.0244140625,1703559
2025-02-17,1442.045443521674,1465.049702799957,1435.9605425302009,1459.063720703125,1113888
2025-02-18,1459.0637275268837,1468.166439918073,1450.6040483439142,1466.4349365234375,967394
2025-02-19,1439.5719709033935,1458.4206717231168,1411.2742805334426,1448.6748046875,1210464
2025-02-20,1446.5474307155876,1467.3254717860575,1446.052715452005,1464.060302734375,1652209
2025-02-21,1473.2620540866403,1486.1246509322589,1453.1271670266326,1460.152099609375,1413123
2025-02-24,1444.5686394320298,1473.2621261056795,1442.1939818961216,1461.1416015625,1403090
2025-02-25,1455.4523466137928,1466.7318790984302,1439.2256613534455,1447.8831787109375,992994
2025-02-27,1436.6531438811828,1448.8231878335368,1420.8222552433738,1425.9178466796875,1260808
2025-02-28,1424.7800288632327,1433.3880265589082,1385.202805839254,1392.62353515625,3340343
2025-03-03,1385.2027249114317,1403.1113931274824,1381.245002840256,1392.6729736328125,854264
2025-03-04,1387.626797868576,1390.14989403099,1374.6158830289448,1386.9837646484375,1456530
2025-03-05,1380.3545314246426,1416.7656238520622,1378.3756703314154,1404.7440185546875,2187830
2025-03-06,1409.888957727051,1448.9714628946317,1404.7439673841152,1446.300048828125,1525159
2025-03-07,1450.4556411046512,1455.5512325040932,1436.2079380577964,1443.034912109375,678497
2025-03-10,1442.9360321638137,1466.5339268497924,1441.6003250646258,1447.28955078125,905854
2025-03-11,1432.6954570508387,1443.5791932577165,1422.8011514082225,1430.46923828125,1231247
2025-03-12,1426.7587894734986,1441.6002470616418,1422.5537098235247,1438.9288330078125,1254797
2025-03-13,1441.0066185246185,1450.2082497970384,1430.3702405450367,1446.448486328125,804032
2025-03-17,1444.4201249781495,1481.1279732288017,1440.3139641513042,1476.823974609375,1329884
2025-03-18,1476.823974609375,1476.823974609375,1476.823974609375,1476.823974609375,0
2025-03-19,1498.9872593820864,1498.9872593820864,1480.6827944985428,1483.3048095703125,1015731
2025-03-20,1483.79951871527,1501.559748419662,1479.643838020528,1496.0684814453125,984355
2025-03-21,1497.898988394789,1512.7404471857142,1494.0401849531283,1507.7437744140625,2846648
2025-03-24,1508.9310809224833,1518.7758664024352,1499.185093559604,1507.941650390625,826040
2025-03-25,1513.828759869949,1517.786482117975,1489.142515659926,1495.2274169921875,1092805
2025-03-26,1491.071798465728,1496.365227608841,1456.7386076226485,1460.5972900390625,1375794
2025-03-27,1449.218854319582,1473.262064599223,1446.9432365602524,1467.2265625,1848444
2025-03-28,1459.4100348029904,1463.021480401064,1419.2885784155214,1426.9566650390625,1495932
2025-04-01,1423.3454014584745,1450.5052224202657,1413.8962911586354,1428.985107421875,1080262
2025-04-02,1425.7693774174415,1448.5262793470745,1413.3025770380957,1436.9993896484375,1054143
2025-04-03,1466.3360850367435,1507.1996153406972,1464.3572239233335,1479.8912353515625,3488899
2025-04-04,1479.8912676908883,1479.8912676908883,1375.358023714775,1400.2916259765625,2768438
2025-04-07,1321.8792329890116,1386.5384961652014,1320.889802425397,1370.064453125,1604721
2025-04-08,1380.0578094034336,1422.4053653944447,1368.0362038040096,1417.4088134765625,1324180
2025-04-09,1401.528329005195,1407.9596273733798,1381.2945232204045,1400.6378173828125,1701314
2025-04-11,1444.5686142681714,1472.7673851631323,1433.2396826943402,1447.58642578125,2311803
2025-04-15,1466.5338591751783,1470.1948245441258,1446.6463300047271,1466.13818359375,1720323
2025-04-16,1451.5934995996029,1483.156357514605,1448.9220854931682,1480.5838623046875,1023697
2025-04-17,1482.166902154744,1505.913234365501,1470.2937360493656,1499.18505859375,1211601
2025-04-21,1508.8815261996372,1508.8815261996372,1489.0929160199698,1495.12841796875,570266
2025-04-22,1498.8883755469517,1518.479028115226,1486.8172502787286,1512.0477294921875,954974
2025-04-23,1516.7970709332246,1522.7336543811043,1499.9767511642326,1517.4896240234375,819016
2025-04-24,1517.4895667349674,1539.55391602865,1508.7826504748418,1535.29931640625,1590469
2025-04-25,1539.5539300136086,1550.1407885467795,1497.503131796656,1509.7720947265625,1353813
2025-04-28,1509.772127874733,1548.458838927706,1509.772127874733,1538.6634521484375,1207247
2025-04-29,1538.5644653993422,1544.10525217981,1514.8181328144003,1525.2071533203125,1385331
2025-04-30,1525.7019451004096,1554.1975939435076,1521.7442228044297,1533.71630859375,2315010
2025-05-02,1521.249456144316,1536.0909142530409,1497.5031231703558,1498.4925537109375,1578868
2025-05-05,1515.8075901640238,1532.6279093760268,1512.146745471097,1526.5924072265625,786898
2025-05-06,1513.8286762494904,1515.7086183694785,1479.198608492149,1495.42529296875,1788719
2025-05-07,1484.145867869894,1501.757780480657,1483.5522336787662,1492.8529052734375,1424662
2025-05-08,1484.1457615379347,1492.7537586428182,1462.2793714739607,1471.0853271484375,2773328
2025-05-09,1454.3639535828822,1470.689557253569,1448.2294118567495,1464.357177734375,1042380
2025-05-12,1462.3783272054563,1500.867199080211,1446.7452764780962,1495.6231689453125,1706217
2025-05-13,1498.9872536459884,1523.6240980104462,1481.2764229947463,1504.0333251953125,4042184
2025-05-14,1479.1986922928295,1489.983509589981,1459.014284643316,1479.0008544921875,3417567
2025-05-15,1479.198658185399,1496.909489018019,1459.410047373554,1486.322509765625,3918531
2025-05-16,1493.7432217187368,1494.237936983369,1476.230349662791,1484.046875,1660861
2025-05-19,1484.046916662043,1495.7221247670702,1473.2620994342751,1475.8345947265625,1857648
2025-05-20,1479.5944850310332,1481.9691425333815,1435.8615817680864,1439.02783203125,3573210
2025-05-21,1443.5791134437834,1475.24088974961,1439.225595045714,1466.7318115234375,2001251
2025-05-22,1467.3255027118978,1473.9546390715852,1444.6675190062476,1452.978759765625,1804507
2025-05-23,1452.9788056009236,1473.262132475162,1445.55807625669,1468.5128173828125,915286
2025-05-26,1470.3927596393717,1478.1103664694144,1462.873111393235,1468.5128173828125,885022
2025-05-27,1469.996919256918,1476.1314611326136,1460.2016534397667,1464.8519287109375,881728
2025-05-28,1469.3043638079353,1470.293794355954,1449.515752847559,1452.978759765625,1090511
2025-05-29,1459.4100968156667,1463.862534399172,1447.5369299263189,1461.2900390625,1384536
2025-05-30,1460.3994345305168,1473.262031176111,1441.6991737128274,1450.208251953125,7040777
2025-06-02,1452.4840676732197,1459.2122438191675,1442.5897620351186,1454.6607666015625,962897
2025-06-03,1456.837556353598,1463.7635701578515,1444.9643898320203,1457.6290283203125,870331
2025-06-04,1457.6290827943265,1472.2727036969002,1450.4063120251635,1456.3428955078125,1297075
2025-06-05,1460.3995207646526,1482.9585860641137,1459.410090195029,1474.0537109375,1570159
2025-06-06,1474.0536882424224,1489.9834960120838,1468.314942714921,1488.3013916015625,861882
2025-06-09,1495.722096981777,1495.722096981777,1481.1775163754985,1490.676025390625,689631
2025-06-10,1492.9517229112537,1497.206201642514,1489.092919760507,1494.8316650390625,929786
2025-06-11,1496.5137421158074,1511.7509971006427,1493.4465314945985,1505.616455078125,1046396
2025-06-12,1510.8604304562334,1521.645247468816,1478.7039379940018,1486.916259765625,1199034
2025-06-13,1464.357170674123,1494.5348015562586,1464.357170674123,1489.290771484375,874315
2025-06-16,1486.0257905929031,1524.712501550861,1483.9480105612156,1510.8604736328125,2679763
2025-06-17,1510.8605055001872,1517.1928854094497,1479.693442027197,1487.60888671875,1334810
2025-06-18,1487.6088182174117,1496.90948945773,1480.089170262721,1482.265869140625,1075494
2025-06-19,1486.5204877468211,1493.8422979988018,1464.5550569908798,1468.31494140625,1124204
2025-06-20,1468.3149871613316,1492.2591589903318,1465.4456143107238,1483.8489990234375,1917041
2025-06-23,1483.8488831716736,1488.993994276599,1466.434930402898,1483.2552490234375,657381
2025-06-24,1490.7749867819562,1502.2524779816574,1484.34368809734,1486.5205078125,1351552
2025-06-25,1493.9412422318037,1501.9556056951055,1484.1458554299463,1494.0401611328125,1032762
2025-06-26,1495.029594913334,1506.3091275948416,1487.1141503340443,1497.800048828125,1440423
2025-06-27,1502.0,1508.699951171875,1492.0,1502.4000244140625,1851991
2025-06-30,1509.4000244140625,1514.699951171875,1500.199951171875,1505.9000244140625,1053681
2025-07-01,1505.9000244140625,1517.699951171875,1496.199951171875,1515.699951171875,1112637
2025-07-02,1515.699951171875,1525.0,1493.300048828125,1497.5999755859375,1273704
2025-07-03,1504.0,1513.199951171875,1498.800048828125,1508.699951171875,869963
2025-07-04,1508.4000244140625,1521.0,1503.9000244140625,1513.300048828125,1118483
2025-07-07,1516.0,1519.199951171875,1506.5,1510.5,1061434
2025-07-08,1505.5,1510.5,1477.0999755859375,1488.300048828125,2197699
2025-07-09,1486.0,1501.699951171875,1486.0,1491.699951171875,1364142
2025-07-10,1489.0,1490.9000244140625,1463.199951171875,1477.800048828125,2178068
2025-07-11,1480.0,1490.5,1470.0,1485.0,920651
2025-07-14,1488.9000244140625,1492.5,1476.0,1484.0,1554680
2025-07-15,1483.800048828125,1492.4000244140625,1469.4000244140625,1490.9000244140625,1203850
2025-07-16,1485.0,1485.0,1468.199951171875,1475.800048828125,1569604
2025-07-17,1475.0,1489.0,1472.0,1482.4000244140625,1349535
2025-07-18,1481.0999755859375,1484.800048828125,1470.0,1482.300048828125,1001794
2025-07-21,1481.0999755859375,1482.5,1468.5,1473.9000244140625,1198993
2025-07-22,1475.0,1479.4000244140625,1454.5,1464.4000244140625,1908949
2025-07-23,1465.300048828125,1476.5,1462.4000244140625,1473.5,1268156
2025-07-24,1470.5,1490.0,1470.300048828125,1487.9000244140625,1389152
2025-07-25,1485.0,1553.699951171875,1469.0,1532.5,5226395
2025-07-28,1541.199951171875,1577.0,1520.5,1572.0,3843168
2025-07-29,1563.4000244140625,1579.4000244140625,1559.5999755859375,1574.0,1303888
2025-07-30,1574.300048828125,1579.9000244140625,1551.199951171875,1559.4000244140625,1390012
2025-07-31,1540.0,1564.699951171875,1536.5999755859375,1554.5999755859375,2457841
2025-08-01,1544.0,1549.699951171875,1494.0,1502.800048828125,2109707
2025-08-04,1510.0,1519.300048828125,1505.0,1515.0999755859375,549494
2025-08-05,1513.5,1517.300048828125,1491.0999755859375,1499.800048828125,1156528
2025-08-06,1498.800048828125,1498.800048828125,1475.0,1486.699951171875,1157300
2025-08-07,1476.0999755859375,1499.800048828125,1464.0999755859375,1491.0,1882304
2025-08-08,1483.0,1493.800048828125,1478.300048828125,1485.800048828125,920270
2025-08-11,1488.0,1514.0,1480.199951171875,1504.800048828125,898160
2025-08-12,1504.0,1524.9000244140625,1501.0999755859375,1521.5999755859375,910349
2025-08-13,1521.5999755859375,1567.800048828125,1520.4000244140625,1561.0,1859765
2025-08-14,1562.5,1574.800048828125,1552.0,1564.0,2535958
2025-08-18,1566.199951171875,1572.800048828125,1557.5,1565.199951171875,1783835
2025-08-19,1565.199951171875,1568.699951171875,1546.0999755859375,1548.9000244140625,898746
2025-08-20,1539.199951171875,1556.9000244140625,1533.4000244140625,1546.0999755859375,936556
2025-08-21,1540.0999755859375,1596.0,1538.699951171875,1592.800048828125,1698280
2025-08-22,1590.0,1602.0,1585.0,1592.800048828125,1574526
2025-08-25,1594.0,1607.800048828125,1592.0,1601.199951171875,1298471
2025-08-26,1604.0,1604.0999755859375,1573.0,1579.800048828125,2332380
2025-08-28,1594.0,1594.0,1568.699951171875,1580.300048828125,1903230
2025-08-29,1578.5,1596.4000244140625,1567.800048828125,1589.4000244140625,1342344
2025-09-01,1589.4000244140625,1598.0,1583.0,1587.199951171875,783524
2025-09-02,1587.0,1593.0,1563.300048828125,1569.199951171875,1161872
2025-09-03,1570.0,1596.4000244140625,1569.0,1578.4000244140625,1160380
2025-09-04,1599.0,1599.0,1573.699951171875,1577.800048828125,614470
2025-09-05,1577.800048828125,1585.5999755859375,1550.0,1553.4000244140625,701865
2025-09-08,1554.5,1564.9000244140625,1538.9000244140625,1541.199951171875,588546
2025-09-09,1541.199951171875,1555.199951171875,1533.0999755859375,1551.5999755859375,788242
2025-09-10,1555.0,1571.0,1553.9000244140625,1563.800048828125,718311
2025-09-11,1563.5,1570.5,1554.0999755859375,1560.800048828125,732911
2025-09-12,1562.0999755859375,1578.300048828125,1562.0999755859375,1574.5999755859375,785508
2025-09-15,1568.0,1579.800048828125,1546.0999755859375,1548.300048828125,758979
2025-09-16,1556.0,1560.199951171875,1550.0,1559.0,471395
2025-09-17,1556.0,1562.5,1549.0999755859375,1559.5999755859375,785651
2025-09-18,1560.0,1580.0,1556.4000244140625,1578.199951171875,874860
2025-09-19,1581.0,1584.9000244140625,1557.5,1575.800048828125,1464121
2025-09-22,1575.0,1583.199951171875,1540.0,1542.199951171875,1257495
2025-09-23,1542.199951171875,1550.699951171875,1517.5,1527.0999755859375,1487350
2025-09-24,1527.0,1542.5,1520.300048828125,1538.0,943785
2025-09-25,1538.0,1544.800048828125,1505.4000244140625,1509.699951171875,2502680
2025-09-26,1495.5999755859375,1504.9000244140625,1475.199951171875,1499.4000244140625,2653841
2025-09-29,1506.9000244140625,1527.300048828125,1485.300048828125,1488.0,1778220
2025-09-30,1488.0999755859375,1506.5999755859375,1488.0999755859375,1503.300048828125,1040806
2025-10-01,1505.0,1517.4000244140625,1498.4000244140625,1513.0,1000285
2025-10-03,1522.0,1537.800048828125,1509.5,1517.699951171875,1070489
2025-10-06,1511.0,1520.0,1497.800048828125,1513.0999755859375,772031
2025-10-07,1514.9000244140625,1522.0,1506.199951171875,1513.300048828125,834623
